X,Y,Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,WardNum,WardNum_X,WardNum_Y,Division,Division_X,Division_Y,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID,Neighbourh,ObjectId
-79.42029,43.654945,7431858,1301507,2012,2012-05-05T04:00:00.000Z,1610,16,COLLEGE St,SHAW St, ,Major Arterial,Toronto and East York,11,0,0,14,0,0,43.654945,-79.42029,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,80,Palmerston-Little Italy (80),679
-79.42029,43.654945,7431859,1301507,2012,2012-05-05T04:00:00.000Z,1610,16,COLLEGE St,SHAW St, ,Major Arterial,Toronto and East York,11,0,0,14,0,0,43.654945,-79.42029,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,None,0,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,80,Palmerston-Little Italy (80),680
-79.42029,43.654945,7431860,1301507,2012,2012-05-05T04:00:00.000Z,1610,16,COLLEGE St,SHAW St, ,Major Arterial,Toronto and East York,11,0,0,14,0,0,43.654945,-79.42029,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,0,West,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Speed too Fast For Condition,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,80,Palmerston-Little Italy (80),681
-79.456767,43.667918,80173513,4002856687,2014,2014-09-06T04:00:00.000Z,1610,16,PELHAM AVE,UXBRIDGE AVE, ,Local,Toronto and East York,9,0,0,11,0,0,43.667918,-79.456767,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,40 to 44,None,0,West,"Automobile, Station Wagon",Slowing or Stopping,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,91,Weston-Pellam Park (91),682
-79.456767,43.667918,80173514,4002856687,2014,2014-09-06T04:00:00.000Z,1610,16,PELHAM AVE,UXBRIDGE AVE, ,Local,Toronto and East York,9,0,0,11,0,0,43.667918,-79.456767,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,0,South,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Failed to Yield Right of Way,Had Been Drinking, ,Yes,Yes, , , , , , , , , , ,91,Weston-Pellam Park (91),683
-79.410907,43.651297,7852187,1370609,2013,2013-08-15T04:00:00.000Z,1612,16,DUNDAS ST W,MANNING AVE, ,Major Arterial,Toronto and East York,1110,10,11,14,0,0,43.651297,-79.410907,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,65 to 69,Minor,0,East,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , ,Yes,Yes, , , , , , , , , , ,81,Trinity-Bellwoods (81),684
-79.410907,43.651297,7852188,1370609,2013,2013-08-15T04:00:00.000Z,1612,16,DUNDAS ST W,MANNING AVE, ,Major Arterial,Toronto and East York,1110,10,11,14,0,0,43.651297,-79.410907,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown, ,0, ,"Automobile, Station Wagon", , , , , , , , , , ,Yes,Yes, , , , , , , , , , ,81,Trinity-Bellwoods (81),685
-79.410907,43.651297,7852189,1370609,2013,2013-08-15T04:00:00.000Z,1612,16,DUNDAS ST W,MANNING AVE, ,Major Arterial,Toronto and East York,1110,10,11,14,0,0,43.651297,-79.410907,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,0,East,Bicycle,Stopped, , , , , ,Cyclist and Driver travelling in same direction. One vehicle rear-ended the other.,Driving Properly,Normal, ,Yes,Yes, , , , , , , , , , ,81,Trinity-Bellwoods (81),686
-79.40479,43.662445,6704527,1266558,2011,2011-09-23T04:00:00.000Z,1613,16,HARBORD ST,MAJOR ST, ,Minor Arterial,Toronto and East York,11,0,0,14,0,0,43.662445,-79.40479,Intersection,At Intersection,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,0,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,79,University (79),687
-79.40479,43.662445,6704528,1266558,2011,2011-09-23T04:00:00.000Z,1613,16,HARBORD ST,MAJOR ST, ,Minor Arterial,Toronto and East York,11,0,0,14,0,0,43.662445,-79.40479,Intersection,At Intersection,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Cyclist,25 to 29,Major,0,West,Bicycle,Unknown, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,79,University (79),688
-79.40519,43.656945,7446235,1307372,2012,2012-06-26T04:00:00.000Z,1615,16,COLLEGE ST,BORDEN ST, ,Major Arterial,Toronto and East York,11,0,0,14,0,0,43.656945,-79.40519,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,None,0,West,"Automobile, Station Wagon",Turning Right,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,78,Kensington-Chinatown (78),689
-79.40519,43.656945,7446236,1307372,2012,2012-06-26T04:00:00.000Z,1615,16,COLLEGE ST,BORDEN ST, ,Major Arterial,Toronto and East York,11,0,0,14,0,0,43.656945,-79.40519,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,Major,0,West,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle rear-ended the other.,Following too Close,Normal, ,Yes,Yes, , , , , , , , , , ,78,Kensington-Chinatown (78),690
-79.434612,43.674288,80784053,7001781044,2017,2017-10-01T04:00:00.000Z,1615,16,DAVENPORT RD,DOVERCOURT ROAD, ,Minor Arterial,Toronto and East York,9,0,0,13,0,0,43.674288,-79.434612,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,40 to 44,None,0,West,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,94,Wychwood (94),691
-79.434612,43.674288,80784054,7001781044,2017,2017-10-01T04:00:00.000Z,1615,16,DAVENPORT RD,DOVERCOURT ROAD, ,Minor Arterial,Toronto and East York,9,0,0,13,0,0,43.674288,-79.434612,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,45 to 49,Major,0,East,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal, ,Yes,Yes, , , , , , , , , , ,94,Wychwood (94),692
-79.39559,43.657945,5414362,1062269,2008,2008-09-18T04:00:00.000Z,1620,16,BEVERLEY St,COLLEGE St, ,Minor Arterial,Toronto and East York,11,0,0,52,0,0,43.657945,-79.39559,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,55 to 59,None,0,South,"Automobile, Station Wagon",Making U Turn,Failed to Yield Right of Way,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,78,Kensington-Chinatown (78),693
-79.39559,43.657945,5414363,1062269,2008,2008-09-18T04:00:00.000Z,1620,16,BEVERLEY St,COLLEGE St, ,Minor Arterial,Toronto and East York,11,0,0,52,0,0,43.657945,-79.39559,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,Major,0,South,Bicycle,Going Ahead, , , , , ,Motorist makes u-turn in-front of cyclist.,Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,78,Kensington-Chinatown (78),694
-79.453464,43.638251,6256087,1204639,2010,2010-11-29T05:00:00.000Z,1620,16,LAKE SHORE BLVD W,PARKSIDE DR, ,Major Arterial,Toronto and East York,4,0,0,11,0,0,43.638251,-79.453464,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,None,0,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,85,South Parkdale (85),695
-79.453464,43.638251,6256088,1204639,2010,2010-11-29T05:00:00.000Z,1620,16,LAKE SHORE BLVD W,PARKSIDE DR, ,Major Arterial,Toronto and East York,4,0,0,11,0,0,43.638251,-79.453464,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,0,North,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Disobeyed Traffic Control,Inattentive, ,Yes,Yes, , , , , , , , , , ,85,South Parkdale (85),696
-79.224178,43.78147,80181211,4003374622,2014,2014-11-26T05:00:00.000Z,1625,16,23 CASTOR CRES, , ,Local,Scarborough,24,0,0,43,0,0,43.78147,-79.224178,Mid-Block,At/Near Private Drive,No Control,Clear,Dusk,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,15 to 19,Major,0,East,Bicycle,Changing Lanes, , , , , ,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Improper Lane Change,Inattentive, ,Yes,Yes, , , , , , , , , , ,137,Woburn (137),697
-79.224178,43.78147,80181212,4003374622,2014,2014-11-26T05:00:00.000Z,1625,16,23 CASTOR CRES, , ,Local,Scarborough,24,0,0,43,0,0,43.78147,-79.224178,Mid-Block,At/Near Private Drive,No Control,Clear,Dusk,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,55 to 59,None,0,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,137,Woburn (137),698
-79.399661,43.648055,7783241,1340591,2013,2013-02-13T05:00:00.000Z,1626,16,QUEEN ST W,AUGUSTA AVE, ,Major Arterial,Toronto and East York,10,0,0,14,0,0,43.648055,-79.399661,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,Major,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes,Yes, , ,77,Waterfront Communities-The Island (77),699
-79.399661,43.648055,7783242,1340591,2013,2013-02-13T05:00:00.000Z,1626,16,QUEEN ST W,AUGUSTA AVE, ,Major Arterial,Toronto and East York,10,0,0,14,0,0,43.648055,-79.399661,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes,Yes, , , , , , ,Yes,Yes, , ,77,Waterfront Communities-The Island (77),700
-79.399661,43.648055,7783243,1340591,2013,2013-02-13T05:00:00.000Z,1626,16,QUEEN ST W,AUGUSTA AVE, ,Major Arterial,Toronto and East York,10,0,0,14,0,0,43.648055,-79.399661,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,20 to 24,Minimal,0,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes,Yes, , ,77,Waterfront Communities-The Island (77),701
-79.399661,43.648055,7783244,1340591,2013,2013-02-13T05:00:00.000Z,1626,16,QUEEN ST W,AUGUSTA AVE, ,Major Arterial,Toronto and East York,10,0,0,14,0,0,43.648055,-79.399661,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Other Property Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes,Yes, , , , , , ,Yes,Yes, , ,77,Waterfront Communities-The Island (77),702
-79.399661,43.648055,7783245,1340591,2013,2013-02-13T05:00:00.000Z,1626,16,QUEEN ST W,AUGUSTA AVE, ,Major Arterial,Toronto and East York,10,0,0,14,0,0,43.648055,-79.399661,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,0,West,Bicycle,Stopped, , , , , ,"Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.",Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes,Yes, , ,77,Waterfront Communities-The Island (77),703
-79.33969,43.723445,6669027,1250979,2011,2011-07-15T04:00:00.000Z,1630,16,DON MILLS RD,WYNFORD DR, ,Major Arterial,North York,16,0,0,33,0,0,43.723445,-79.33969,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,55 to 59,None,0,North,"Automobile, Station Wagon",Going Ahead,Following too Close,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,42,Banbury-Don Mills (42),704
-79.33969,43.723445,6669028,1250979,2011,2011-07-15T04:00:00.000Z,1630,16,DON MILLS RD,WYNFORD DR, ,Major Arterial,North York,16,0,0,33,0,0,43.723445,-79.33969,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,Major,0,North,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle rear-ended the other.,Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,42,Banbury-Don Mills (42),705
-79.44809,43.652145,7474373,1319338,2012,2012-08-30T04:00:00.000Z,1630,16,DUNDAS ST W,HOWARD PARK AVE, ,Minor Arterial,Toronto and East York,4,0,0,11,0,0,43.652145,-79.44809,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,65 to 69,None,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,86,Roncesvalles (86),706
-79.44809,43.652145,7474374,1319338,2012,2012-08-30T04:00:00.000Z,1630,16,DUNDAS ST W,HOWARD PARK AVE, ,Minor Arterial,Toronto and East York,4,0,0,11,0,0,43.652145,-79.44809,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,15 to 19,Major,0,East,Bicycle,Turning Left, , , , , ,Cyclist turned left across motorists path.,Improper Turn,Normal, ,Yes,Yes, , , , , , , , , , ,86,Roncesvalles (86),707
-79.58678,43.687876,80769812,7001207044,2017,2017-07-06T04:00:00.000Z,835,8,DIXON  RD,SKYWAY  AVE, ,Major Arterial,Etobicoke York,1,0,0,23,0,0,43.687876,-79.58678,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,None,0,West,Bicycle,Going Ahead, , , , , ,Motorist turning right on red at signalized intersection strikes cyclist.,Other,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,1,West Humber-Clairville (1),708
-79.56529,43.737245,7454959,1311042,2012,2012-07-13T04:00:00.000Z,640,6,ALBION RD,ISLINGTON AVE, ,Major Arterial,Etobicoke York,1,0,0,23,0,0,43.737245,-79.56529,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,Major,0,West,Bicycle,Going Ahead, , , , , ,"Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.",Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,3,Thistletown-Beaumond Heights (3),709
-79.29729,43.825945,7848165,1368851,2013,2013-06-11T04:00:00.000Z,836,8,STEELES AVE E,MIDLAND AVE, ,Major Arterial,Scarborough,2223,23,22,42,0,0,43.825945,-79.29729,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,0,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes,Yes, , ,130,Milliken (130),710
-79.448291,43.671546,7542674,1327099,2012,2012-11-23T05:00:00.000Z,643,6,DAVENPORT RD,LANSDOWNE AVE, ,Minor Arterial,Toronto and East York,9,0,0,13,0,0,43.671546,-79.448291,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Cyclist Collisions,Cyclist,35 to 39,Fatal,39,North,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.", , , ,Yes,Yes, , , , , , ,Yes,Yes, , ,93,Dovercourt-Wallace Emerson-Junction (93),711
-79.29729,43.825945,7848166,1368851,2013,2013-06-11T04:00:00.000Z,836,8,STEELES AVE E,MIDLAND AVE, ,Major Arterial,Scarborough,2223,23,22,42,0,0,43.825945,-79.29729,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,60 to 64,Major,0,West,Bicycle,Turning Left, , , , , ,"Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.",Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes,Yes, , ,130,Milliken (130),712
-79.448291,43.671546,7542675,1327099,2012,2012-11-23T05:00:00.000Z,643,6,DAVENPORT RD,LANSDOWNE AVE, ,Minor Arterial,Toronto and East York,9,0,0,13,0,0,43.671546,-79.448291,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Cyclist Collisions,Driver,60 to 64,None,0,East,Passenger Van,Going Ahead,Disobeyed Traffic Control,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes,Yes, , ,93,Dovercourt-Wallace Emerson-Junction (93),713
-79.382777,43.642623,80161719,4002168339,2014,2014-05-28T04:00:00.000Z,837,8,BREMNER BLVD,GRAND TRUNK CRES, ,Minor Arterial,Toronto and East York,10,0,0,52,0,0,43.642623,-79.382777,Intersection,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,65 to 69,Major,0,East,"Automobile, Station Wagon",Going Ahead,Improper Passing,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,77,Waterfront Communities-The Island (77),714
-79.382777,43.642623,80161720,4002168339,2014,2014-05-28T04:00:00.000Z,837,8,BREMNER BLVD,GRAND TRUNK CRES, ,Minor Arterial,Toronto and East York,10,0,0,52,0,0,43.642623,-79.382777,Intersection,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,0,East,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle rear-ended the other.,Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,77,Waterfront Communities-The Island (77),715
-79.390285,43.647845,80562726,6001000870,2016,2016-06-09T04:00:00.000Z,837,8,ADELAIDE ST W,JOHN ST, ,Major Arterial,Toronto and East York,10,0,0,52,0,0,43.647845,-79.390285,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,0,East,"Automobile, Station Wagon",Turning Right,Improper Turn,Inattentive, , , , , , , ,Yes,Yes, , , , , , , , , , ,77,Waterfront Communities-The Island (77),716
-79.390285,43.647845,80562727,6001000870,2016,2016-06-09T04:00:00.000Z,837,8,ADELAIDE ST W,JOHN ST, ,Major Arterial,Toronto and East York,10,0,0,52,0,0,43.647845,-79.390285,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,Major,0,East,Bicycle,Going Ahead, , , , , ,Motorist turning right on green or amber at signalized intersection strikes cyclist.,Driving Properly,Normal, ,Yes,Yes, , , , , , , , , , ,77,Waterfront Communities-The Island (77),717
-79.38209,43.659045,7529354,1325529,2012,2012-11-13T05:00:00.000Z,844,8,GERRARD ST E,YONGE ST, ,Major Arterial,Toronto and East York,1113,13,11,"51,52",52,51,43.659045,-79.38209,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes, , ,Yes, , , , , , , , ,75,Church-Yonge Corridor (75),718
-79.38209,43.659045,7529355,1325529,2012,2012-11-13T05:00:00.000Z,844,8,GERRARD ST E,YONGE ST, ,Major Arterial,Toronto and East York,1113,13,11,"51,52",52,51,43.659045,-79.38209,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Truck Driver,35 to 39,None,0,West,Truck - Open,Turning Right,Improper Turn,Normal, , , , , , , ,Yes, , ,Yes, , , , , , , , ,75,Church-Yonge Corridor (75),719
-79.38209,43.659045,7529356,1325529,2012,2012-11-13T05:00:00.000Z,844,8,GERRARD ST E,YONGE ST, ,Major Arterial,Toronto and East York,1113,13,11,"51,52",52,51,43.659045,-79.38209,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,Major,0,West,Bicycle,Going Ahead, , , , , ,Motorist turning right on green or amber at signalized intersection strikes cyclist.,Other,Unknown, ,Yes, , ,Yes, , , , , , , , ,75,Church-Yonge Corridor (75),720
-79.340617,43.691332,80782535,7001651562,2017,2017-09-12T04:00:00.000Z,844,8,COSBURN AVE,LESMOUNT AVE, ,Minor Arterial,Toronto and East York,14,0,0,54,0,0,43.691332,-79.340617,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Truck Driver,45 to 49,None,0,West,"Truck - Closed (Blazer, etc)",Turning Right,Improper Turn,Normal, , , , , , , ,Yes, , ,Yes, , , , , , , , ,59,Danforth East York (59),721
-79.340617,43.691332,80782536,7001651562,2017,2017-09-12T04:00:00.000Z,844,8,COSBURN AVE,LESMOUNT AVE, ,Minor Arterial,Toronto and East York,14,0,0,54,0,0,43.691332,-79.340617,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,Major,0,West,Bicycle,Going Ahead, , , , , ,"Motorist turns right at non-signal Inter.(stop, yield, no cont.,and dwy) and strikes cyclist.",Driving Properly,Normal, ,Yes, , ,Yes, , , , , , , , ,59,Danforth East York (59),722
-79.26519,43.827345,6700764,1264906,2011,2011-09-16T04:00:00.000Z,845,8,MIDDLEFIELD RD,PASSMORE AVE, ,Minor Arterial,Scarborough,23,0,0,42,0,0,43.827345,-79.26519,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,60 to 64,None,0,West,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,130,Milliken (130),723
-79.26519,43.827345,6700765,1264906,2011,2011-09-16T04:00:00.000Z,845,8,MIDDLEFIELD RD,PASSMORE AVE, ,Minor Arterial,Scarborough,23,0,0,42,0,0,43.827345,-79.26519,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,130,Milliken (130),724
-79.26519,43.827345,6700766,1264906,2011,2011-09-16T04:00:00.000Z,845,8,MIDDLEFIELD RD,PASSMORE AVE, ,Minor Arterial,Scarborough,23,0,0,42,0,0,43.827345,-79.26519,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,60 to 64,None,0,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,130,Milliken (130),725
